measure,query_id,perfect,binarized,nearrandom
AP,1051399,0.2965085552061481,0.24632985969287932,0.24954630550710408
AP,1071750,0.7840583322244632,0.8302432440209682,0.8576859196861873
AP,1115210,0.5235830747234614,0.4871060942014379,0.5110923930543047
AP,1116380,0.5354276169161353,0.33209991252391846,0.33830137477900735
AP,1131069,1.0,1.0,1.0
AP,1133579,0.840906209983236,0.7810069882096626,0.8381700021701797
AP,324585,0.9750688705234158,0.9750688705234158,0.9750688705234158
AP,673670,0.4397782325447307,0.42757140969982343,0.03945808186650472
AP,877809,0.4550370411988869,0.3836091127857308,0.524838783846385
AP,911232,0.7471056883337587,0.4867595711211592,0.5122405372405373
AP,940547,0.6795044662478171,0.6307098538698451,0.6008209451122081
AP,1064670,0.5115468621405852,0.40267831679467736,0.4301452709206108
AP,1105792,0.7155826549233605,0.7008705133705133,0.665360898911692
AP,1108651,0.3951171543852065,0.385984648381813,0.3748552802834835
AP,1122767,0.5745828274701631,0.5498422466729455,0.4532601166778095
AP,121171,0.6851095241456082,0.6788372375309772,0.6366086033458215
AP,141630,0.5741729522304693,0.5804366373862145,0.561227048938065
AP,330975,0.8369490711438898,0.8386322863545225,0.7933371401770501
AP,332593,0.5467300531120105,0.5251734538519657,0.6705807910511181
AP,405163,0.3970282159636502,0.41575705851557365,0.16105012641144145
AP,701453,0.8399780616414523,0.8238079563489987,0.6849698161701789
AP,914916,0.5361539401672396,0.5065429203010587,0.499643411616772
AP,1030303,0.8333333333333334,0.8333333333333334,0.8055555555555555
AP,1109707,0.2951769515420286,0.3062232168523223,0.23835126261050238
AP,1113256,0.6445613304421964,0.5186727571029884,0.6869710179545337
AP,1127540,0.8238516718935015,0.6858839793427486,0.7441398978177758
AP,135802,0.8222529551545864,0.740647440708806,0.7537198919100153
AP,156498,0.6443716808512727,0.593415718601977,0.43990896111663086
AP,23849,0.3724249866637389,0.40324326688142037,0.4619146821583055
AP,258062,0.5644413829935329,0.5568774341580286,0.5190762459438573
AP,390360,0.4079474970285413,0.37501888848631787,0.35889783763304833
AP,555530,0.24991912407663755,0.17646078711616936,0.21009424906523796
AP,768208,0.3412386063548854,0.3312015503875969,0.27790640819537227
AP,1037496,0.6397251032225516,0.5882556405180255,0.7110168999719559
AP,1043135,0.7585800907129511,0.6824998332113386,0.6218330334602559
AP,1110678,0.6237358821984529,0.3954647412651135,0.26048195742261787
AP,1136047,0.36849540001245706,0.3458288846556662,0.2815009682602733
AP,118440,0.1254705728584848,0.052841299240451396,0.044561990126346256
AP,174463,0.908305093778829,0.8080951437910019,0.648975267622976
AP,336901,0.7222222222222222,0.6055555555555555,0.4204081632653061
AP,47210,0.8043886682861111,0.7978271882535986,0.671729841854037
AP,583468,0.8044160797556985,0.8360967190284427,0.8422381300000632
AP,67316,0.2978390336460915,0.3809159106174345,0.3886930549110051
AP,730539,0.5219061525770603,0.43903473970424284,0.5050838493376548
AP,1106979,0.5266175409523762,0.3077266286449406,0.659366894683755
AP,1121353,0.2021271042596459,0.08825281617938252,0.08647341047796556
AP,1132532,0.5006782509633241,0.5341328948791249,0.5255228953062048
AP,1136043,0.6373413359369363,0.6165874685570397,0.5658952531380613
AP,1136962,0.7040389986401494,0.7030663830888481,0.7587616292098793
AP,169208,0.7758117254373679,0.773919138419133,0.5925833508056914
AP,42255,0.9682539682539683,0.9821428571428571,0.9379251700680271
AP,640502,0.2882566369361647,0.2903940628684538,0.23571565765437769
AP,938400,0.8339975398301489,0.8621039011182138,0.8333516767012653
AP,997622,0.7960307623774928,0.8091171293080853,0.8415963564725623
R@1000,1051399,0.5925925925925926,0.5555555555555556,0.5925925925925926
R@1000,1071750,0.9722222222222222,1.0,1.0
R@1000,1115210,0.8181818181818182,0.8181818181818182,0.8181818181818182
R@1000,1116380,1.0,1.0,1.0
R@1000,1131069,1.0,1.0,1.0
R@1000,1133579,0.987012987012987,0.987012987012987,0.974025974025974
R@1000,324585,1.0,1.0,1.0
R@1000,673670,0.7428571428571429,0.6285714285714286,0.45714285714285713
R@1000,877809,0.7951807228915663,0.8674698795180723,0.7228915662650602
R@1000,911232,0.9444444444444444,0.9444444444444444,0.9444444444444444
R@1000,940547,0.9801980198019802,0.9603960396039604,0.9405940594059405
R@1000,1064670,0.9047619047619048,0.8571428571428571,1.0
R@1000,1105792,1.0,1.0,1.0
R@1000,1108651,0.7652173913043478,0.8,0.7739130434782608
R@1000,1122767,0.9024390243902439,0.7560975609756098,0.943089430894309
R@1000,121171,0.880184331797235,0.9032258064516129,0.8755760368663594
R@1000,141630,0.9491525423728814,0.9491525423728814,0.923728813559322
R@1000,330975,1.0,1.0,0.9833333333333333
R@1000,332593,0.8867924528301887,0.9433962264150944,0.9056603773584906
R@1000,405163,0.8050847457627118,0.6779661016949152,0.7203389830508474
R@1000,701453,0.9761904761904762,0.9523809523809523,1.0
R@1000,914916,0.9090909090909091,0.9166666666666666,0.9015151515151515
R@1000,1030303,0.8333333333333334,0.8333333333333334,0.8333333333333334
R@1000,1109707,0.74375,0.8125,0.68125
R@1000,1113256,0.9333333333333333,0.9333333333333333,1.0
R@1000,1127540,0.9259259259259259,0.8148148148148148,0.8148148148148148
R@1000,135802,1.0,1.0,0.8823529411764706
R@1000,156498,1.0,1.0,1.0
R@1000,23849,0.7319587628865979,0.7731958762886598,0.8041237113402062
R@1000,258062,0.8846153846153846,0.8846153846153846,0.8846153846153846
R@1000,390360,0.6,0.6571428571428571,0.6285714285714286
R@1000,555530,0.5448717948717948,0.532051282051282,0.6089743589743589
R@1000,768208,0.37209302325581395,0.3488372093023256,0.37209302325581395
R@1000,1037496,0.8024691358024691,0.7530864197530864,0.9382716049382716
R@1000,1043135,0.9545454545454546,0.9545454545454546,0.8636363636363636
R@1000,1110678,0.8795180722891566,0.7831325301204819,0.6385542168674698
R@1000,1136047,0.9523809523809523,1.0,0.9523809523809523
R@1000,118440,0.0967741935483871,0.1152073732718894,0.17050691244239632
R@1000,174463,0.9680851063829787,0.9787234042553191,0.9468085106382979
R@1000,336901,1.0,1.0,1.0
R@1000,47210,0.9864864864864865,0.9864864864864865,0.9459459459459459
R@1000,583468,0.9137931034482759,0.9224137931034483,0.9051724137931034
R@1000,67316,0.7719298245614035,0.7543859649122807,0.6842105263157895
R@1000,730539,0.8846153846153846,0.8461538461538461,0.9230769230769231
R@1000,1106979,0.803030303030303,0.7727272727272727,0.9242424242424242
R@1000,1121353,0.6907216494845361,0.5257731958762887,0.44329896907216493
R@1000,1132532,0.8545454545454545,0.8272727272727273,0.8454545454545455
R@1000,1136043,0.8918918918918919,0.9459459459459459,0.8918918918918919
R@1000,1136962,0.9583333333333334,0.9722222222222222,0.9444444444444444
R@1000,169208,1.0,1.0,1.0
R@1000,42255,1.0,1.0,1.0
R@1000,640502,0.48863636363636365,0.5056818181818182,0.4431818181818182
R@1000,938400,0.9705882352941176,0.9607843137254902,0.9607843137254902
R@1000,997622,0.9705882352941176,0.9705882352941176,0.9705882352941176
RR,1051399,1.0,1.0,1.0
RR,1071750,1.0,1.0,1.0
RR,1115210,1.0,1.0,1.0
RR,1116380,1.0,1.0,1.0
RR,1131069,1.0,1.0,1.0
RR,1133579,1.0,1.0,1.0
RR,324585,1.0,1.0,1.0
RR,673670,1.0,1.0,0.25
RR,877809,1.0,1.0,1.0
RR,911232,1.0,1.0,1.0
