measure,query_id,perfect,binarized,nearrandom
AP,489204,0.17631743165196345,0.19200661564565655,0.19200661564565655
AP,527433,0.25927994846911084,0.250578588035924,0.2516703237476198
AP,1121402,0.8826102048777335,0.8852409111419688,0.8834026740904871
AP,1114819,0.579496404431005,0.5877757197841106,0.5920031787692824
AP,183378,0.19293232668445573,0.20739424473285792,0.20524507272265471
AP,855410,1.0,1.0,0.95
AP,19335,0.5993122586456987,0.5699769715150657,0.5692128235184013
AP,47923,0.4098985152324003,0.4063112523818259,0.42123198908151094
AP,182539,0.7032534823290745,0.7253743119857178,0.7147492538841284
AP,130510,0.8005204081529572,0.7949698875785298,0.801456447472238
AP,168216,0.6213206215366722,0.6217035454211897,0.6324707826607313
AP,962179,0.7251518203499924,0.7304744858230058,0.7304222541390518
AP,148538,0.3757809727374151,0.38322521274548876,0.3831868696121458
AP,359349,0.6060444623101505,0.6068038177888814,0.608654901528478
AP,1112341,0.17583953469695687,0.17361645315883195,0.17180613756679808
AP,1124210,0.10185823730966202,0.0944726969685627,0.08621546665945365
AP,443396,0.05429131500449099,0.04749671250478587,0.045078688672617065
AP,1113437,0.33528928688120113,0.3326838866460483,0.3382119116564777
AP,156493,0.8427455700645486,0.8424907414622479,0.8427455700645486
AP,573724,0.7607378218827667,0.7564361468295371,0.7607378218827667
AP,1037798,0.07446698600104006,0.12265156029342661,0.07446698600104006
AP,264014,0.7641406747380648,0.764858128364716,0.7641406747380648
AP,451602,0.20601996536966524,0.20450413196633532,0.20601996536966524
AP,1106007,0.3382213235621863,0.3410547152875577,0.3382213235621863
AP,1103812,0.44201662852819384,0.44615430402724027,0.44201662852819384
AP,87181,0.5572179429708755,0.5577316373300825,0.5572179429708755
AP,1129237,0.6636665102292485,0.6613990028757086,0.6636665102292485
AP,1110199,0.6358850349727385,0.6607191107442525,0.6651166904155831
AP,1063750,0.2584219474159559,0.26171884280749086,0.26350583975404634
AP,104861,0.7399977677537837,0.737843327909793,0.7449513786577563
AP,207786,0.6609118913877767,0.660970038169085,0.6725175609486977
AP,1121709,0.8247998468393204,0.8337766672325494,0.7777581487140309
AP,87452,0.3381478191706805,0.3722905522917812,0.376587799064725
AP,1114646,0.514803435344234,0.5432658465900275,0.5401656759563767
AP,146187,0.7074602080663337,0.7187589934649666,0.721541273388097
AP,1133167,0.6190344403308381,0.6085512372383658,0.6041572955798308
AP,915593,0.35681512712246743,0.36972039662619416,0.3632711685508169
AP,1117099,0.2962006783585501,0.30601772905444297,0.3113273858972041
AP,1115776,0.6020607978123763,0.5968376031260963,0.5975092755543643
AP,131843,0.20408796932234435,0.20370259081196584,0.20284052342029318
AP,833860,0.6368435293882544,0.6363407796063623,0.6358726477324916
AP,490595,0.690865069453814,0.70585765487334,0.7047759693451247
AP,405717,0.7495644558235953,0.7395018924484559,0.7166473562547623
R@1000,489204,0.71875,0.7083333333333334,0.7083333333333334
R@1000,527433,0.8933333333333333,0.88,0.8666666666666667
R@1000,1121402,0.9782608695652174,0.9782608695652174,0.9782608695652174
R@1000,1114819,0.7741935483870968,0.7712609970674487,0.7624633431085044
R@1000,183378,0.4497816593886463,0.4497816593886463,0.45414847161572053
R@1000,855410,1.0,1.0,1.0
R@1000,19335,1.0,1.0,1.0
R@1000,47923,0.9107142857142857,0.8214285714285714,0.8482142857142857
R@1000,182539,0.9245283018867925,0.9433962264150944,0.9056603773584906
R@1000,130510,1.0,1.0,1.0
R@1000,168216,0.7750865051903114,0.7647058823529411,0.7750865051903114
R@1000,962179,1.0,1.0,1.0
R@1000,148538,0.8811881188118812,0.8811881188118812,0.8811881188118812
R@1000,359349,0.9642857142857143,0.9642857142857143,0.9642857142857143
R@1000,1112341,0.5492957746478874,0.5563380281690141,0.5492957746478874
R@1000,1124210,0.37410071942446044,0.381294964028777,0.37410071942446044
R@1000,443396,0.1702127659574468,0.1702127659574468,0.1702127659574468
