measure,query_id,perfect,binarized,nearrandom
AP,1051399,0.20981613258412876,0.2076175832671444,0.21565758987857142
AP,1071750,0.8185752558470799,0.8181420244426201,0.8305859969274886
AP,1115210,0.49838223422349165,0.5075670079001191,0.4536062189645616
AP,1116380,0.33780081295020437,0.31548207794165173,0.28598221571918697
AP,1131069,1.0,1.0,1.0
AP,1133579,0.8044911886286601,0.8092018834237468,0.8025796458646531
AP,324585,0.8864505444050897,0.8864505444050897,0.9190554395099849
AP,673670,0.036253285424368765,0.037439843082887815,0.031223273418609587
AP,877809,0.5958963838259087,0.5979084461744646,0.5754521630349193
AP,911232,0.44207192707887044,0.4337827822968242,0.41881233670587836
AP,940547,0.5197588004843814,0.5259694160254591,0.536435036736206
AP,1064670,0.5371274673292484,0.5417140694692802,0.5194583482866418
AP,1105792,0.6407759267008405,0.6509175986735549,0.6486419435460159
AP,1108651,0.34673355078498425,0.33940162309262384,0.35038489661542654
AP,1122767,0.38711602317737376,0.3752604925470932,0.3875437660855245
AP,121171,0.33590918176443657,0.39303361863360003,0.35155011620683907
AP,141630,0.5764759156668406,0.5778020382207526,0.5759713521175551
AP,330975,0.7486861377231423,0.758067629163691,0.7195229608514089
AP,332593,0.5999063394695834,0.5942257520995825,0.5912157147195661
AP,405163,0.053457691973839684,0.05257401223124091,0.03178788038979355
AP,701453,0.6100241601510697,0.6112480060417577,0.6976905240327261
AP,914916,0.5824030863428147,0.5803715757953811,0.5904027812376893
AP,1030303,0.6433452624403545,0.7755779269202088,0.6308358998657506
AP,1109707,0.317017406967105,0.3395684171082175,0.3197258610064663
AP,1113256,0.6160237479684482,0.6392389165749276,0.6024573287962747
AP,1127540,0.7984464908159685,0.7868664458539061,0.7984389167164939
AP,135802,0.9166994961560179,0.8944539937186996,0.9403393175452
AP,156498,0.5569794788544787,0.551254939646281,0.5423695666368656
AP,23849,0.30875780318677143,0.29482440185972203,0.30485719835624353
AP,258062,0.46385261793104254,0.5571920903827476,0.3800211293895254
AP,390360,0.29661498223291466,0.300296428326577,0.2954179447731011
AP,555530,0.20853591835267066,0.21979378216735043,0.2079739822526581
AP,768208,0.198617349305081,0.22607261323856498,0.17405904746534587
AP,1037496,0.7258201319741633,0.7288603268414999,0.7307156828774468
AP,1043135,0.48719855012339086,0.5031570535479117,0.5106573360998438
AP,1110678,0.38856138316303424,0.3977553853839161,0.33474290480456653
AP,1136047,0.2193635891465159,0.21863715045137197,0.20446275977227277
AP,118440,0.026804344846798025,0.029023957769932954,0.012335882161294578
AP,174463,0.44946587451503506,0.4551051055054499,0.35999534210747197
AP,336901,0.48412698412698413,0.48412698412698413,0.48333333333333334
AP,47210,0.6774642450975601,0.6880904141211515,0.7441621256929234
AP,583468,0.8091803207264217,0.8098219001137646,0.82775907342067
AP,67316,0.3844371972773654,0.40713275468920296,0.386815737021648
AP,730539,0.48241357269931273,0.4811565839310464,0.4792013935985487
AP,1106979,0.6299094945936915,0.605850106555809,0.6401279130373829
AP,1121353,0.15012711203028578,0.14626767836355717,0.1358143730816881
AP,1132532,0.49867761957658513,0.4935156871861587,0.4799120875212685
AP,1136043,0.60238795147234,0.5998090909763328,0.5868715930346474
AP,1136962,0.643196265141517,0.6225975817678283,0.6447507163441359
AP,169208,0.5789799974130542,0.6058208108819871,0.592798746205265
AP,42255,0.8385281385281385,0.8480519480519481,0.9093537414965985
AP,640502,0.22489916529464835,0.22724510319865773,0.23023237884653344
AP,938400,0.5843201359723068,0.5819524928080331,0.6128635611366131
AP,997622,0.7199477964995352,0.7183222189041202,0.7118126897740484
R@1000,1051399,0.35185185185185186,0.37037037037037035,0.3888888888888889
R@1000,1071750,1.0,1.0,1.0
R@1000,1115210,0.8181818181818182,0.8181818181818182,0.8181818181818182
R@1000,1116380,1.0,1.0,1.0
R@1000,1131069,1.0,1.0,1.0
R@1000,1133579,0.987012987012987,0.987012987012987,0.987012987012987
R@1000,324585,1.0,1.0,1.0
R@1000,673670,0.6571428571428571,0.5428571428571428,0.5428571428571428
R@1000,877809,0.9156626506024096,0.927710843373494,0.927710843373494
R@1000,911232,0.9444444444444444,0.9444444444444444,0.9444444444444444
R@1000,940547,0.8415841584158416,0.8910891089108911,0.8811881188118812
R@1000,1064670,1.0,1.0,1.0
R@1000,1105792,0.8333333333333334,0.9166666666666666,0.8333333333333334
R@1000,1108651,0.7478260869565218,0.7304347826086957,0.7304347826086957
R@1000,1122767,0.6504065040650406,0.6422764227642277,0.6341463414634146
R@1000,121171,0.6036866359447005,0.6497695852534562,0.5898617511520737
R@1000,141630,0.9491525423728814,0.9576271186440678,0.940677966101695
R@1000,330975,0.9833333333333333,0.9833333333333333,0.9833333333333333
R@1000,332593,0.8490566037735849,0.8867924528301887,0.8679245283018868
R@1000,405163,0.23728813559322035,0.2542372881355932,0.2627118644067797
R@1000,701453,0.9523809523809523,0.9523809523809523,0.9523809523809523
R@1000,914916,0.8863636363636364,0.8863636363636364,0.8863636363636364
R@1000,1030303,1.0,1.0,1.0
R@1000,1109707,0.7375,0.74375,0.75
R@1000,1113256,1.0,1.0,1.0
R@1000,1127540,0.8888888888888888,0.9259259259259259,0.9629629629629629
R@1000,135802,1.0,1.0,1.0
R@1000,156498,1.0,1.0,1.0
R@1000,23849,0.6288659793814433,0.6391752577319587,0.7010309278350515
R@1000,258062,0.9230769230769231,0.9230769230769231,0.8846153846153846
R@1000,390360,0.6,0.6285714285714286,0.6285714285714286
R@1000,555530,0.5576923076923077,0.532051282051282,0.5384615384615384
R@1000,768208,0.3488372093023256,0.3488372093023256,0.3488372093023256
R@1000,1037496,0.7901234567901234,0.7901234567901234,0.7901234567901234
R@1000,1043135,0.8636363636363636,0.8636363636363636,0.8636363636363636
R@1000,1110678,0.8072289156626506,0.7951807228915663,0.8072289156626506
R@1000,1136047,1.0,1.0,1.0
R@1000,118440,0.059907834101382486,0.059907834101382486,0.059907834101382486
R@1000,174463,0.8617021276595744,0.8723404255319149,0.8297872340425532
R@1000,336901,1.0,1.0,1.0
R@1000,47210,0.9864864864864865,0.9864864864864865,0.9864864864864865
R@1000,583468,0.8879310344827587,0.8879310344827587,0.8879310344827587
R@1000,67316,0.7368421052631579,0.7368421052631579,0.7543859649122807
R@1000,730539,0.8461538461538461,0.8461538461538461,0.8461538461538461
R@1000,1106979,0.9090909090909091,0.8787878787878788,0.9242424242424242
R@1000,1121353,0.6391752577319587,0.6701030927835051,0.5773195876288659
R@1000,1132532,0.8272727272727273,0.8272727272727273,0.7818181818181819
R@1000,1136043,0.918918918918919,0.9459459459459459,0.972972972972973
R@1000,1136962,0.9166666666666666,0.8194444444444444,0.9166666666666666
R@1000,169208,1.0,1.0,1.0
R@1000,42255,1.0,1.0,1.0
R@1000,640502,0.4659090909090909,0.4715909090909091,0.4659090909090909
R@1000,938400,0.7941176470588235,0.7745098039215687,0.8725490196078431
R@1000,997622,0.9705882352941176,0.9705882352941176,0.9705882352941176
RR,1051399,1.0,1.0,1.0
RR,1071750,1.0,1.0,1.0
RR,1115210,1.0,1.0,1.0
RR,1116380,1.0,1.0,0.3333333333333333
RR,1131069,1.0,1.0,1.0
RR,1133579,1.0,1.0,1.0
RR,324585,1.0,1.0,1.0
RR,673670,1.0,0.0,0.14285714285714285
RR,877809,1.0,1.0,1.0
RR,911232,1.0,1.0,1.0
RR,940547,1.0,1.0,1.0
RR,1064670,1.0,1.0,1.0
RR,1105792,1.0,1.0,1.0
RR,1108651,1.0,1.0,1.0
RR,1122767,1.0,1.0,1.0
RR,121171,1.0,1.0,1.0
RR,141630,1.0,1.0,1.0
RR,330975,1.0,1.0,1.0
RR,332593,1.0,1.0,1.0
RR,405163,1.0,1.0,1.0
RR,701453,1.0,1.0,1.0
RR,914916,1.0,1.0,1.0
RR,1030303,1.0,1.0,1.0
RR,1109707,1.0,1.0,1.0
RR,1113256,1.0,1.0,1.0
RR,1127540,1.0,1.0,1.0
RR,135802,1.0,1.0,1.0
RR,156498,1.0,1.0,1.0
RR,23849,1.0,1.0,1.0
RR,258062,1.0,1.0,0.5
RR,390360,1.0,1.0,1.0
RR,555530,1.0,1.0,1.0
RR,768208,1.0,1.0,1.0
RR,1037496,1.0,1.0,1.0
RR,1043135,1.0,1.0,1.0
RR,1110678,1.0,1.0,1.0
RR,1136047,1.0,1.0,1.0
RR,118440,1.0,1.0,0.5
RR,174463,1.0,1.0,0.3333333333333333
RR,336901,1.0,1.0,1.0
RR,47210,1.0,1.0,1.0
RR,583468,1.0,1.0,1.0
RR,67316,1.0,1.0,1.0
RR,730539,1.0,1.0,1.0
RR,1106979,1.0,1.0,1.0
RR,1121353,1.0,1.0,1.0
RR,1132532,1.0,1.0,1.0
RR,1136043,1.0,1.0,1.0
RR,1136962,1.0,1.0,1.0
RR,169208,1.0,1.0,1.0
RR,42255,1.0,1.0,1.0
RR,640502,1.0,1.0,1.0
RR,938400,1.0,1.0,1.0
RR,997622,1.0,1.0,1.0
nDCG@10,1051399,0.8263882338850217,0.8006203984073871,0.8770192147844632
nDCG@10,1071750,0.7132408632969852,0.578006085371287,0.4757409138265645
nDCG@10,1115210,0.5803475949853213,0.5672161931470627,0.513216899917906
nDCG@10,1116380,0.6454231877841645,0.3250858465174563,0.2511543877307777
nDCG@10,1131069,1.0,1.0,1.0
nDCG@10,1133579,0.8685258715069292,0.8826620048919929,0.8611269941170342
nDCG@10,324585,0.7631925784528221,0.7605591431973847,0.9052116356304492
nDCG@10,673670,0.0,0.07257302962625321,0.0
nDCG@10,877809,0.867129177606588,0.9134166588977729,0.8865921186496626
nDCG@10,911232,0.7509501488121668,0.7545760919436402,0.6231734861121645
nDCG@10,940547,0.5163746304435486,0.6750640951755423,0.5331271117271945
nDCG@10,1064670,0.7194080961790442,0.7960099002532228,0.7194080961790442
nDCG@10,1105792,0.7209380821649469,0.7642950985420901,0.759496121978238
nDCG@10,1108651,0.7525492337929163,0.7726971636984374,0.8184218874030027
nDCG@10,1122767,0.7321955654553793,0.6341314037446636,0.6700085179032536
nDCG@10,121171,0.6654372230909135,0.8455639606303038,0.6138279209342027
nDCG@10,141630,0.7244458624095581,0.6884280355139213,0.7967192758274468
nDCG@10,330975,0.8183818486709192,0.8413694038010276,0.7763684491165072
nDCG@10,332593,0.8938532030643942,0.8462333627563826,0.8172527392564458
nDCG@10,405163,0.7353797772725617,0.7353797772725617,0.4440973278132556
nDCG@10,701453,0.9483153742613546,0.9483153742613546,0.975184852709623
nDCG@10,914916,0.8038716765785685,0.7329429121425177,0.7424918415077515
nDCG@10,1030303,0.9075149237718741,0.9000324225911789,0.8191233178643269
nDCG@10,1109707,0.6607506808844346,0.6452737094370887,0.6087835431657567
nDCG@10,1113256,0.9051804734135857,0.9297771142659452,1.0
nDCG@10,1127540,0.9117304706609037,0.9585185137889206,0.9119716642624359
nDCG@10,135802,0.8811387466597329,0.913994288493286,0.9671444581664469
nDCG@10,156498,0.5640279680872647,0.5573181803707745,0.5479010892937818
nDCG@10,23849,0.7507082052095952,0.7918818767724499,0.789339714795337
nDCG@10,258062,0.9106020359000185,0.9755453593002132,0.45158484906650165
nDCG@10,390360,0.7820311640089542,0.805358297810416,0.7783393869473585
nDCG@10,555530,0.4760068027558646,0.6638933170005178,0.5309653357968185
nDCG@10,768208,0.9135567620008572,0.9127712418654145,0.6426578090959771
nDCG@10,1037496,0.9547715182029446,0.9110467593494491,0.9755453593002132
nDCG@10,1043135,0.6617731627037198,0.7325111257275569,0.7851172334171391
nDCG@10,1110678,0.7986427581562272,0.9159283183267529,0.7464776030421185
nDCG@10,1136047,0.6306243344935124,0.5597969870041768,0.49113863734998087
nDCG@10,118440,0.6646414025176177,0.6796161479529635,0.24885683430874675
nDCG@10,174463,0.9435593591982605,0.932137695095134,0.4720518472914005
nDCG@10,336901,0.625704968030342,0.625704968030342,0.6105456988825856
nDCG@10,47210,0.8789855630741368,0.8799258426887884,0.9253580059349009
nDCG@10,583468,0.8779469149493722,0.924234396240557,1.0
nDCG@10,67316,0.7153876527264492,0.7573877608152,0.7234191272896201
nDCG@10,730539,0.667339701093475,0.667339701093475,0.658655489846861
nDCG@10,1106979,0.9161019652292044,0.8850432720968987,0.8544938630064308
nDCG@10,1121353,0.75062905365815,0.8082796563377099,0.7821445573626484
nDCG@10,1132532,0.9787930706003494,0.9768562593544076,0.9534606181487503
nDCG@10,1136043,0.6150534724639836,0.6857361601540669,0.6465421149380437
nDCG@10,1136962,0.880348596609455,0.8708176839548427,0.8301284151556874
nDCG@10,169208,0.7839206285132722,0.7839206285132722,0.7334178890322335
nDCG@10,42255,0.7045486125752479,0.7709015790626464,0.9746050661477259
nDCG@10,640502,0.8364586133797035,0.841492960259019,0.8364586133797035
nDCG@10,938400,0.8333846801472939,0.8333846801472939,0.7913908129424403
nDCG@10,997622,1.0,1.0,0.8824665955977138
nDCG@100,1051399,0.5156630229636697,0.5160184810933249,0.5155799485626477
nDCG@100,1071750,0.792213732610764,0.8100424115116952,0.783953992290348
